"ID","BDAT","FDAT","ARDAT","LACT","CBRD","XLAME","LLAME","PSTRG","Event","DIM","Date","Remark","Protocols","Technician",
     38489 ,07/01/17,06/23/22,10/17/22,   4 ,J    ,    2 ,    5 ,    2 ,LAME       ,  51 ,08/13/22,EXCFRR          ,Foot Rot Excd   ,Pedro Ch,
     38490 ,03/24/20,02/06/22,02/04/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 271 ,11/04/22,TRM             ,Pedro Ch,,
     38490 ,03/24/20,02/06/22,02/04/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 304 ,12/07/22,TRM             ,Pedro Ch,,
     38490 ,03/24/20,02/04/23,00000000 ,   2 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 141 ,06/25/23,TRM             ,,,
     38491 ,03/25/20,03/17/23,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,LAME       ,  10 ,03/27/23,EXCFQQ          ,Foot Rot Excd   ,Pedro Ch,
     38491 ,03/25/20,03/17/23,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 181 ,09/14/23,TRM             ,,,
     38495 ,03/25/20,03/18/22,03/22/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 299 ,01/11/23,TRM             ,Pedro Ch,,
     38509 ,03/28/20,02/16/22,02/19/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 301 ,12/14/22,TRM             ,Pedro Ch,,
     38515 ,03/29/20,02/17/22,03/09/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 321 ,01/04/23,TRM             ,Pedro Ch,,
     38520 ,03/30/20,05/11/23,05/18/23,   2 ,H    ,    1 ,    0 ,    2 ,LAME       ,   3 ,05/14/23,BLKWQQ          ,White Line      ,,
     38526 ,07/07/17,06/18/21,08/24/22,   3 ,J    ,    1 ,    3 ,    2 ,LAME       , 173 ,12/08/21,BLKURH          ,Ulcer           ,Hugo Alberto,
     38526 ,07/07/17,06/18/21,08/24/22,   3 ,J    ,    1 ,    3 ,    2 ,FOOTRIM    , 217 ,01/21/22,TRM             ,,,
     38526 ,07/07/17,06/18/21,08/24/22,   3 ,J    ,    1 ,    3 ,    2 ,FOOTRIM    , 334 ,05/18/22,TRM             ,,,
     38527 ,03/31/20,01/27/22,01/03/23,   1 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 286 ,11/09/22,TRM             ,Pedro Ch,,
     38527 ,03/31/20,01/03/23,00000000 ,   2 ,-    ,    1 ,    0 ,    2 ,LAME       ,   2 ,01/05/23,EXCFQQ          ,Foot Rot Excd   ,Pedro Ch,
     38527 ,03/31/20,01/03/23,00000000 ,   2 ,-    ,    2 ,    0 ,    2 ,LAME       ,  17 ,01/20/23,EXCFQQ          ,Foot Rot Excd   ,Pedro Ch,
     38527 ,03/31/20,01/03/23,00000000 ,   2 ,-    ,    3 ,    0 ,    2 ,LAME       ,  69 ,03/13/23,EXCFQQ          ,Foot Rot Excd   ,Pedro Ch,
     38527 ,03/31/20,01/03/23,00000000 ,   2 ,-    ,    4 ,    0 ,    2 ,LAME       , 110 ,04/23/23,BLKWQQ          ,White Line      ,,
     38527 ,03/31/20,01/03/23,00000000 ,   2 ,-    ,    5 ,    0 ,    2 ,LAME       , 145 ,05/28/23,BLKTQQ          ,Toe/Punta,,
     38527 ,03/31/20,01/03/23,00000000 ,   2 ,-    ,    6 ,    0 ,    2 ,LAME       , 172 ,06/24/23,BLKTQQ          ,Toe/Punta,,
     38527 ,03/31/20,01/03/23,00000000 ,   2 ,-    ,    7 ,    0 ,    2 ,LAME       , 187 ,07/09/23,BLKWQQ          ,White Line      ,,
     38527 ,03/31/20,01/03/23,00000000 ,   2 ,-    ,    8 ,    0 ,    2 ,LAME       , 222 ,08/13/23,BLKWQQ          ,White Line      ,,
     38527 ,03/31/20,01/03/23,00000000 ,   2 ,-    ,    9 ,    0 ,    2 ,LAME       , 236 ,08/27/23,BLKWLR          ,White Line      ,Antonio Jamboa,
     38527 ,03/31/20,01/03/23,00000000 ,   2 ,-    ,   10 ,    0 ,    2 ,LAME       , 247 ,09/07/23,BLKWRF          ,White Line      ,,
     38527 ,03/31/20,01/03/23,00000000 ,   2 ,-    ,   11 ,    0 ,    2 ,LAME       , 254 ,09/14/23,BLKWRF          ,White Line      ,,
     38532 ,04/01/20,02/14/22,02/08/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 303 ,12/14/22,TRM             ,Pedro Ch,,
     38534 ,04/01/20,03/06/22,05/15/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 350 ,02/19/23,TRM             ,Pedro Ch,,
     38539 ,09/01/19,05/29/22,00000000 ,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 399 ,07/02/23,TRM             ,,,
     38540 ,04/02/20,03/01/22,06/22/23,   1 ,J    ,    1 ,    0 ,    2 ,LAME       , 255 ,11/11/22,TETDLR          ,WART            ,Pedro Ch,
     38541 ,04/02/20,02/09/22,02/25/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 316 ,12/22/22,TRM             ,Pedro Ch,,
     38542 ,04/02/20,03/23/22,04/24/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 293 ,01/10/23,TRM             ,Pedro Ch,,
     38542 ,04/02/20,04/24/23,05/25/23,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  28 ,05/22/23,TRM             ,,,
     38546 ,04/03/20,02/13/22,02/23/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 318 ,12/28/22,TRM             ,Pedro Ch,,
     38548 ,04/03/20,02/11/22,06/09/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 339 ,01/16/23,TRM             ,Pedro Ch,,
     38549 ,04/03/20,03/02/22,02/20/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 287 ,12/14/22,TRM             ,Pedro Ch,,
     38550 ,04/03/20,03/18/22,04/13/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 327 ,02/08/23,TRM             ,Pedro Ch,,
     38560 ,04/05/20,02/07/22,03/01/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 324 ,12/28/22,TRM             ,Pedro Ch,,
     38565 ,04/06/20,02/24/22,02/23/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 301 ,12/22/22,TRM             ,Pedro Ch,,
     38567 ,04/07/20,05/28/22,04/30/23,   1 ,H    ,    1 ,    0 ,    2 ,LAME       , 148 ,10/23/22,TETDRR          ,WART            ,Pedro Ch,
     38568 ,04/07/20,03/01/22,03/29/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 331 ,01/26/23,TRM             ,Pedro Ch,,
     38569 ,04/07/20,05/18/23,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,LAME       ,  93 ,08/19/23,BLKWQQ          ,White Line      ,,
     38569 ,04/07/20,05/18/23,00000000 ,   2 ,J    ,    2 ,    0 ,    2 ,LAME       , 117 ,09/12/23,BLKWRF          ,White Line      ,,
     38569 ,04/07/20,05/18/23,00000000 ,   2 ,J    ,    2 ,    0 ,    2 ,FOOTRIM    , 129 ,09/24/23,TRM             ,,,
     38574 ,04/07/20,04/14/22,11/17/22,   1 ,H    ,    1 ,    0 ,    2 ,LAME       , 189 ,10/20/22,EXCFRR          ,Foot Rot Excd   ,Pedro Ch,
     38579 ,07/14/17,10/04/21,03/07/23,   3 ,J    ,    1 ,    1 ,    2 ,LAME       , 269 ,06/30/22,BLKWLH          ,White Line      ,,
     38579 ,07/14/17,10/04/21,03/07/23,   3 ,J    ,    2 ,    1 ,    2 ,LAME       , 292 ,07/23/22,BLKWRH          ,White Line      ,Hugo Alberto,
     38579 ,07/14/17,10/04/21,03/07/23,   3 ,J    ,    3 ,    1 ,    2 ,LAME       , 363 ,10/02/22,BLKWRR          ,White Line      ,Pedro Ch,
     38585 ,04/09/20,02/14/22,03/17/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 331 ,01/11/23,TRM             ,Pedro Ch,,
     38587 ,04/09/20,03/08/22,01/12/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 302 ,01/04/23,TRM             ,Pedro Ch,,
     38588 ,04/10/20,05/04/23,00000000 ,   2 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    ,  72 ,07/15/23,TRM             ,,,
     38589 ,04/10/20,02/23/22,02/17/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 294 ,12/14/22,TRM             ,Pedro Ch,,
     38590 ,04/10/20,02/21/22,02/01/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 282 ,11/30/22,TRM             ,Pedro Ch,,
     38593 ,04/10/20,02/15/22,03/02/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 316 ,12/28/22,TRM             ,Pedro Ch,,
     38595 ,04/11/20,05/12/22,05/02/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 238 ,01/05/23,TRM             ,Pedro Ch,,
     38602 ,04/12/20,03/02/22,02/16/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 287 ,12/14/22,TRM             ,Pedro Ch,,
     38603 ,04/12/20,01/22/22,12/17/22,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 298 ,11/16/22,TRM             ,Pedro Ch,,
     38604 ,04/13/20,02/24/22,02/11/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 286 ,12/07/22,TRM             ,Pedro Ch,,
     38604 ,04/13/20,02/11/23,00000000 ,   2 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 175 ,08/05/23,TRM             ,,,
     38605 ,04/13/20,02/27/22,02/22/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 304 ,12/28/22,TRM             ,Pedro Ch,,
     38605 ,04/13/20,02/22/23,00000000 ,   2 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 215 ,09/25/23,TRM             ,Antonio Jamboa,,
     38606 ,04/13/20,02/20/22,02/06/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 290 ,12/07/22,TRM             ,Pedro Ch,,
     38611 ,04/14/20,02/26/22,02/24/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 299 ,12/22/22,TRM             ,Pedro Ch,,
     38611 ,04/14/20,02/24/23,00000000 ,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 213 ,09/25/23,TRM             ,Antonio Jamboa,,
     38612 ,04/14/20,02/27/22,02/14/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 290 ,12/14/22,TRM             ,Pedro Ch,,
     38615 ,04/14/20,02/21/22,02/13/23,   1 ,J    ,    1 ,    0 ,    2 ,LAME       , 219 ,09/28/22,BLKWLR          ,White Line      ,Pedro Ch,
     38615 ,04/14/20,02/21/22,02/13/23,   1 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 296 ,12/14/22,TRM             ,Pedro Ch,,
     38615 ,04/14/20,02/13/23,00000000 ,   2 ,J    ,    1 ,    1 ,    2 ,LAME       ,  12 ,02/25/23,BLKWQQ          ,White Line      ,Pedro Ch,
     38615 ,04/14/20,02/13/23,00000000 ,   2 ,J    ,    2 ,    1 ,    2 ,LAME       ,  55 ,04/09/23,BLKWQQ          ,White Line      ,Pedro Ch,
     38615 ,04/14/20,02/13/23,00000000 ,   2 ,J    ,    3 ,    1 ,    2 ,LAME       ,  70 ,04/24/23,BLKWQQ          ,White Line      ,,
     38615 ,04/14/20,02/13/23,00000000 ,   2 ,J    ,    4 ,    1 ,    2 ,LAME       , 111 ,06/04/23,BLKWQQ          ,White Line      ,,
     38615 ,04/14/20,02/13/23,00000000 ,   2 ,J    ,    5 ,    1 ,    2 ,LAME       , 125 ,06/18/23,BLKWQQ          ,White Line      ,,
     38615 ,04/14/20,02/13/23,00000000 ,   2 ,J    ,    5 ,    1 ,    2 ,FOOTRIM    , 140 ,07/03/23,TRM             ,,,
     38619 ,04/15/20,03/29/22,03/16/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 263 ,12/17/22,TRM             ,Pedro Ch,,
     38621 ,12/25/19,07/01/22,06/24/23,   1 ,J    ,    1 ,    0 ,    2 ,LAME       , 107 ,10/16/22,EXCFRR          ,Foot Rot Excd   ,Pedro Ch,
     38621 ,12/25/19,07/01/22,06/24/23,   1 ,J    ,    2 ,    0 ,    2 ,LAME       , 134 ,11/12/22,EXCFRR          ,Foot Rot Excd   ,Pedro Ch,
     38621 ,12/25/19,07/01/22,06/24/23,   1 ,J    ,    3 ,    0 ,    2 ,LAME       , 167 ,12/15/22,EXCFQQ          ,Foot Rot Excd   ,Pedro Ch,
     38621 ,12/25/19,07/01/22,06/24/23,   1 ,J    ,    4 ,    0 ,    2 ,LAME       , 184 ,01/01/23,EXCFQQ          ,Foot Rot Excd   ,Pedro Ch,
     38621 ,12/25/19,07/01/22,06/24/23,   1 ,J    ,    5 ,    0 ,    2 ,LAME       , 225 ,02/11/23,EXCFQQ          ,Foot Rot Excd   ,Pedro Ch,
     38621 ,12/25/19,07/01/22,06/24/23,   1 ,J    ,    6 ,    0 ,    2 ,LAME       , 276 ,04/03/23,EXCFQQ          ,Foot Rot Excd   ,Pedro Ch,
     38621 ,12/25/19,07/01/22,06/24/23,   1 ,J    ,    7 ,    0 ,    2 ,LAME       , 292 ,04/19/23,EXCFQQ          ,Foot Rot Excd   ,Pedro Ch,
     38623 ,04/16/20,01/31/22,02/24/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 215 ,09/03/22,TRM             ,Pedro Ch,,
     38623 ,04/16/20,01/31/22,02/24/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 325 ,12/22/22,TRM             ,Pedro Ch,,
     38626 ,04/17/20,02/20/22,03/06/23,   1 ,H    ,    0 ,    0 ,    2 ,FOOTRIM    , 325 ,01/11/23,TRM             ,Pedro Ch,,
